"step","time","part","epoch","loss","lr","dx_f_measure"
40,"2024-08-10 09:52:14.113563","train",0,2.8728349208831787,1.6001752193739774e-05,""
80,"2024-08-10 09:52:48.854257","train",0,1.5858855247497559,1.6007008742977978e-05,""
120,"2024-08-10 09:53:23.219780","train",0,3.6573646068573,1.6015769551772e-05,""
160,"2024-08-10 09:53:57.925533","train",0,2.2207722663879395,1.602803446021931e-05,""
200,"2024-08-10 09:54:33.122296","train",0,2.3328092098236084,1.6043803244460727e-05,""
240,"2024-08-10 09:55:07.715599","train",0,2.5894546508789062,1.6063075616684e-05,""
280,"2024-08-10 09:55:42.543940","train",0,1.9755338430404663,1.6085851225129547e-05,""
320,"2024-08-10 09:56:17.229288","train",0,1.2678569555282593,1.6112129654096417e-05,""
360,"2024-08-10 09:56:51.735922","train",0,1.4385572671890259,1.614191042395032e-05,""
400,"2024-08-10 09:57:26.455909","train",0,1.1082171201705933,1.6175192991132136e-05,""
440,"2024-08-10 09:58:01.247800","train",0,1.9284552335739136,1.6211976748167778e-05,""
480,"2024-08-10 09:58:37.146887","train",0,1.886385202407837,1.625226102367947e-05,""
520,"2024-08-10 09:59:11.936239","train",0,2.268899917602539,1.6296045082397946e-05,""
560,"2024-08-10 09:59:46.838193","train",0,1.5904605388641357,1.6343328125175674e-05,""
600,"2024-08-10 10:00:21.561886","train",0,1.4089962244033813,1.6394109289001818e-05,""
640,"2024-08-10 10:00:56.505496","train",0,2.8681368827819824,1.644838764701753e-05,""
680,"2024-08-10 10:01:30.944209","train",0,2.168006420135498,1.6506162208533288e-05,""
720,"2024-08-10 10:02:05.549084","train",0,1.0928369760513306,1.65674319190468e-05,""
760,"2024-08-10 10:02:41.057000","train",0,1.6190284490585327,1.663219566026212e-05,""
800,"2024-08-10 10:03:15.631861","train",0,1.629158616065979,1.670045225011027e-05,""
840,"2024-08-10 10:03:50.043418","train",0,1.6790077686309814,1.67722004427708e-05,""
880,"2024-08-10 10:04:25.149164","train",0,1.8536556959152222,1.68474389286944e-05,""
920,"2024-08-10 10:04:59.673298","train",0,1.7006466388702393,1.6926166334626743e-05,""
960,"2024-08-10 10:05:34.456761","train",0,2.2454421520233154,1.700838122363393e-05,""
1000,"2024-08-10 10:06:08.927545","train",0,0.8120347857475281,1.7094082095128217e-05,""
1040,"2024-08-10 10:06:43.653560","train",0,2.1891705989837646,1.7183267384895788e-05,""
1080,"2024-08-10 10:07:17.682785","train",0,1.8260046243667603,1.7275935465125203e-05,""
1120,"2024-08-10 10:07:51.807321","train",0,1.1797826290130615,1.7372084644436787e-05,""
1160,"2024-08-10 10:08:26.792515","train",0,1.7975023984909058,1.7471713167914124e-05,""
1200,"2024-08-10 10:09:01.641498","train",0,1.404776930809021,1.7574819217135553e-05,""
1240,"2024-08-10 10:09:36.328474","train",0,1.1753883361816406,1.7681400910207615e-05,""
1280,"2024-08-10 10:10:11.393892","train",0,2.2740979194641113,1.7791456301799262e-05,""
1320,"2024-08-10 10:10:46.315160","train",0,2.137932300567627,1.790498338317758e-05,""
1360,"2024-08-10 10:11:20.523609","train",0,1.1646915674209595,1.8021980082244158e-05,""
1400,"2024-08-10 10:11:55.252301","train",0,2.036177158355713,1.8142444263573158e-05,""
1440,"2024-08-10 10:12:29.382298","train",0,1.0598092079162598,1.8266373728450115e-05,""
1480,"2024-08-10 10:13:04.133289","train",0,1.2462472915649414,1.8393766214912222e-05,""
1520,"2024-08-10 10:13:38.857806","train",0,1.7191622257232666,1.8524619397789475e-05,""
1560,"2024-08-10 10:14:13.404459","train",0,1.5990922451019287,1.865893088874728e-05,""
1600,"2024-08-10 10:14:47.637605","train",0,1.086429238319397,1.8796698236329826e-05,""
1640,"2024-08-10 10:15:22.054315","train",0,1.6249841451644897,1.8937918926005017e-05,""
1680,"2024-08-10 10:15:56.521649","train",0,2.3465073108673096,1.9082590380210124e-05,""
1720,"2024-08-10 10:16:31.221037","train",0,1.6506894826889038,1.923070995839938e-05,""
1760,"2024-08-10 10:17:05.908182","train",0,1.259531021118164,1.93822749570913e-05,""
1800,"2024-08-10 10:17:40.261562","train",0,1.0272643566131592,1.9537282609919054e-05,""
1840,"2024-08-10 10:18:14.583606","train",0,1.4810470342636108,1.969573008767995e-05,""
1880,"2024-08-10 10:18:48.754952","train",0,0.8505261540412903,1.9857614498387853e-05,""
1920,"2024-08-10 10:19:23.554035","train",0,1.118831753730774,2.0022932887325514e-05,""
1960,"2024-08-10 10:19:57.985280","train",0,1.1608638763427734,2.0191682237098653e-05,""
1961,"2024-08-10 10:42:44.884094","train",0,"","",0.2724868479637431
1961,"2024-08-10 10:45:25.648605","val",0,"","",0.26132968337779633
2000,"2024-08-10 10:46:07.627472","train",1,1.3441760540008545,2.036385946769121e-05,""
2040,"2024-08-10 10:46:43.698439","train",1,0.7396725416183472,2.0539461436521183e-05,""
2080,"2024-08-10 10:47:19.580068","train",1,0.9479040503501892,2.0718484938498294e-05,""
2120,"2024-08-10 10:47:55.302485","train",1,1.0354315042495728,2.090092670608228e-05,""
2160,"2024-08-10 10:48:30.852924","train",1,0.7832726836204529,2.1086783409342735e-05,""
2200,"2024-08-10 10:49:06.551444","train",1,0.3596677780151367,2.1276051656019662e-05,""
2240,"2024-08-10 10:49:43.057654","train",1,1.3011341094970703,2.1468727991585707e-05,""
2280,"2024-08-10 10:50:18.094873","train",1,1.452402949333191,2.1664808899308824e-05,""
2320,"2024-08-10 10:50:52.832518","train",1,1.3747252225875854,2.186429080031679e-05,""
2360,"2024-08-10 10:51:28.556224","train",1,2.6006133556365967,2.2067170053662304e-05,""
2400,"2024-08-10 10:52:04.439243","train",1,0.4704166352748871,2.2273442956389567e-05,""
2440,"2024-08-10 10:52:39.676449","train",1,1.2229838371276855,2.2483105743601763e-05,""
2480,"2024-08-10 10:53:15.436852","train",1,2.6297268867492676,2.2696154588529966e-05,""
2520,"2024-08-10 10:53:50.602638","train",1,1.6099315881729126,2.2912585602602746e-05,""
2560,"2024-08-10 10:54:25.301467","train",1,1.462050199508667,2.3132394835517344e-05,""
2600,"2024-08-10 10:55:00.708985","train",1,2.3843157291412354,2.335557827531172e-05,""
2640,"2024-08-10 10:55:37.068903","train",1,2.8016226291656494,2.358213184843757e-05,""
2680,"2024-08-10 10:56:12.266991","train",1,2.3893063068389893,2.3812051419835087e-05,""
2720,"2024-08-10 10:56:47.384673","train",1,0.673228919506073,2.404533279300793e-05,""
2760,"2024-08-10 10:57:22.516838","train",1,0.6638733148574829,2.4281971710100425e-05,""
2800,"2024-08-10 10:57:57.816010","train",1,1.8654987812042236,2.4521963851974692e-05,""
2840,"2024-08-10 10:58:33.214377","train",1,0.9155523180961609,2.4765304838289754e-05,""
2880,"2024-08-10 10:59:08.822002","train",1,0.8719469308853149,2.5011990227581595e-05,""
2920,"2024-08-10 10:59:44.818938","train",1,3.3649652004241943,2.5262015517343937e-05,""
2960,"2024-08-10 11:00:20.127827","train",1,0.9041183590888977,2.5515376144110747e-05,""
3000,"2024-08-10 11:00:56.149435","train",1,1.5825953483581543,2.5772067483539288e-05,""
3040,"2024-08-10 11:01:31.799516","train",1,0.9095231890678406,2.6032084850494467e-05,""
3080,"2024-08-10 11:02:07.935046","train",1,1.8141599893569946,2.6295423499134705e-05,""
3120,"2024-08-10 11:02:44.657963","train",1,0.8761747479438782,2.6562078622998134e-05,""
3160,"2024-08-10 11:03:20.105134","train",1,1.4809316396713257,2.683204535509063e-05,""
3200,"2024-08-10 11:03:55.093598","train",1,1.2246712446212769,2.7105318767974614e-05,""
3240,"2024-08-10 11:04:30.819378","train",1,1.5312598943710327,2.7381893873858545e-05,""
3280,"2024-08-10 11:05:06.938637","train",1,1.135111689567566,2.7661765624688815e-05,""
3320,"2024-08-10 11:05:42.287495","train",1,0.9293276071548462,2.7944928912241088e-05,""
3360,"2024-08-10 11:06:17.883374","train",1,1.5640172958374023,2.8231378568213813e-05,""
3400,"2024-08-10 11:06:53.458479","train",1,1.9552125930786133,2.8521109364322875e-05,""
3440,"2024-08-10 11:07:29.341590","train",1,0.7010225653648376,2.8814116012396303e-05,""
3480,"2024-08-10 11:08:05.183891","train",1,1.5676020383834839,2.9110393164471626e-05,""
3520,"2024-08-10 11:08:40.679281","train",1,1.8570398092269897,2.9409935412892804e-05,""
3560,"2024-08-10 11:09:16.082223","train",1,2.440290927886963,2.9712737290409324e-05,""
3600,"2024-08-10 11:09:52.170758","train",1,0.4206294119358063,3.001879327027584e-05,""
3640,"2024-08-10 11:10:27.918713","train",1,0.6130059361457825,3.032809776635294e-05,""
3680,"2024-08-10 11:11:03.797860","train",1,1.5322158336639404,3.064064513320951e-05,""
3720,"2024-08-10 11:11:38.758859","train",1,0.6809687614440918,3.095642966622535e-05,""
3760,"2024-08-10 11:12:14.352445","train",1,1.6448729038238525,3.1275445601695396e-05,""
3800,"2024-08-10 11:12:50.097956","train",1,0.9787603616714478,3.1597687116934926e-05,""
3840,"2024-08-10 11:13:26.140199","train",1,0.4623691737651825,3.1923148330386005e-05,""
3880,"2024-08-10 11:14:00.922641","train",1,0.9612613916397095,3.225182330172477e-05,""
3920,"2024-08-10 11:14:36.790491","train",1,1.0693777799606323,3.258370603196963e-05,""
3922,"2024-08-10 11:37:43.918940","train",1,"","",0.28933381020819027
3922,"2024-08-10 11:40:26.393498","val",1,"","",0.2818652160085315
3960,"2024-08-10 11:41:28.914677","train",2,1.176546335220337,3.291879046359096e-05,""
4000,"2024-08-10 11:42:14.406102","train",2,0.5500595569610596,3.325707048062158e-05,""
4040,"2024-08-10 11:43:00.336739","train",2,0.8162088394165039,3.359853990876865e-05,""
4080,"2024-08-10 11:43:45.380506","train",2,1.2685843706130981,3.3943192515525856e-05,""
4120,"2024-08-10 11:44:30.891685","train",2,2.0511746406555176,3.429102201028757e-05,""
4160,"2024-08-10 11:45:15.881442","train",2,1.5507508516311646,3.464202204446357e-05,""
4200,"2024-08-10 11:46:01.146135","train",2,1.2726222276687622,3.4996186211594946e-05,""
4240,"2024-08-10 11:46:46.343682","train",2,0.9560386538505554,3.535350804747086e-05,""
4280,"2024-08-10 11:47:29.092790","train",2,0.3168830871582031,3.5713981030246556e-05,""
4320,"2024-08-10 11:48:03.593115","train",2,0.5476776361465454,3.60775985805628e-05,""
4360,"2024-08-10 11:48:38.945840","train",2,0.2241734266281128,3.6444354061665354e-05,""
4400,"2024-08-10 11:49:14.921917","train",2,0.7059168219566345,3.6814240779526664e-05,""
4440,"2024-08-10 11:49:52.432268","train",2,2.2681996822357178,3.718725198296758e-05,""
4480,"2024-08-10 11:50:37.139543","train",2,2.324324131011963,3.7563380863780786e-05,""
4520,"2024-08-10 11:51:21.141209","train",2,0.6440241932868958,3.794262055685515e-05,""
4560,"2024-08-10 11:52:05.120397","train",2,0.8684993982315063,3.8324964140301024e-05,""
4600,"2024-08-10 11:52:50.453521","train",2,1.4108635187149048,3.871040463557636e-05,""
4640,"2024-08-10 11:53:34.539944","train",2,1.1628191471099854,3.909893500761419e-05,""
4680,"2024-08-10 11:54:18.860325","train",2,0.6876460909843445,3.949054816495119e-05,""
4720,"2024-08-10 11:55:03.686075","train",2,1.688724398612976,3.9885236959856876e-05,""
4760,"2024-08-10 11:55:47.557824","train",2,0.8803163766860962,4.0282994188464184e-05,""
4800,"2024-08-10 11:56:28.096366","train",2,1.267613410949707,4.068381259090105e-05,""
4840,"2024-08-10 11:57:03.235378","train",2,0.24959449470043182,4.108768485142268e-05,""
4880,"2024-08-10 11:57:38.537141","train",2,1.6490501165390015,4.149460359854527e-05,""
4920,"2024-08-10 11:58:14.517660","train",2,1.2943122386932373,4.1904561405180425e-05,""
4960,"2024-08-10 11:58:50.110118","train",2,2.147665500640869,4.2317550788770924e-05,""
5000,"2024-08-10 11:59:25.043259","train",2,1.1847352981567383,4.273356421142697e-05,""
5040,"2024-08-10 11:59:59.893515","train",2,1.6629610061645508,4.315259408006403e-05,""
5080,"2024-08-10 12:00:36.067889","train",2,1.6434935331344604,4.357463274654136e-05,""
5120,"2024-08-10 12:01:11.944843","train",2,1.5996662378311157,4.399967250780164e-05,""
5160,"2024-08-10 12:01:48.990522","train",2,1.3972612619400024,4.442770560601138e-05,""
5200,"2024-08-10 12:02:25.613206","train",2,0.7844962477684021,4.485872422870272e-05,""
5240,"2024-08-10 12:03:01.367589","train",2,2.446054220199585,4.529272050891604e-05,""
5280,"2024-08-10 12:03:37.206842","train",2,1.8674755096435547,4.572968652534319e-05,""
5320,"2024-08-10 12:04:12.646835","train",2,1.7417221069335938,4.616961430247259e-05,""
5360,"2024-08-10 12:04:48.213253","train",2,0.9138933420181274,4.661249581073456e-05,""
5400,"2024-08-10 12:05:24.615404","train",2,1.4916099309921265,4.7058322966647725e-05,""
5440,"2024-08-10 12:06:00.473109","train",2,0.9318834543228149,4.750708763296671e-05,""
5480,"2024-08-10 12:06:36.675308","train",2,1.078795313835144,4.795878161883082e-05,""
5520,"2024-08-10 12:07:15.917683","train",2,1.3070731163024902,4.841339667991312e-05,""
5560,"2024-08-10 12:08:00.443499","train",2,1.6725084781646729,4.887092451857136e-05,""
5600,"2024-08-10 12:08:44.919510","train",2,1.2678029537200928,4.9331356783999e-05,""
5640,"2024-08-10 12:09:30.550005","train",2,0.4499610364437103,4.9794685072378144e-05,""
5680,"2024-08-10 12:10:15.008169","train",2,1.3825609683990479,5.026090092703241e-05,""
5720,"2024-08-10 12:11:00.314170","train",2,1.3195407390594482,5.072999583858158e-05,""
5760,"2024-08-10 12:11:45.825410","train",2,1.4200832843780518,5.120196124509677e-05,""
5800,"2024-08-10 12:12:30.756744","train",2,0.9979578256607056,5.167678853225697e-05,""
5840,"2024-08-10 12:13:16.668460","train",2,2.152985095977783,5.2154469033505776e-05,""
5880,"2024-08-10 12:13:54.980542","train",2,1.2088087797164917,5.263499403021006e-05,""
5883,"2024-08-10 12:36:56.921810","train",2,"","",0.2600036360041434
5883,"2024-08-10 12:39:37.367504","val",2,"","",0.27245095285605264
5920,"2024-08-10 12:40:17.212833","train",3,1.235046625137329,5.311835475181896e-05,""
5960,"2024-08-10 12:40:51.560558","train",3,2.4523792266845703,5.3604542376023715e-05,""
6000,"2024-08-10 12:41:26.343939","train",3,1.0456758737564087,5.409354802891908e-05,""
6040,"2024-08-10 12:42:02.040357","train",3,1.362941026687622,5.458536278516498e-05,""
6080,"2024-08-10 12:42:38.037976","train",3,0.48840513825416565,5.507997766814954e-05,""
6120,"2024-08-10 12:43:13.322969","train",3,1.3206504583358765,5.5577383650153055e-05,""
6160,"2024-08-10 12:43:48.715054","train",3,1.3723787069320679,5.607757165251235e-05,""
6200,"2024-08-10 12:44:24.418242","train",3,1.042162299156189,5.658053254578712e-05,""
6240,"2024-08-10 12:44:59.951042","train",3,1.2662009000778198,5.708625714992595e-05,""
6280,"2024-08-10 12:45:35.740213","train",3,2.1407647132873535,5.759473623443421e-05,""
6320,"2024-08-10 12:46:12.166171","train",3,1.5864282846450806,5.810596051854239e-05,""
6360,"2024-08-10 12:46:47.755426","train",3,1.1115471124649048,5.861992067137566e-05,""
6400,"2024-08-10 12:47:23.003204","train",3,0.870677649974823,5.913660731212393e-05,""
6440,"2024-08-10 12:47:59.562789","train",3,1.6330070495605469,5.965601101021336e-05,""
6480,"2024-08-10 12:48:35.908401","train",3,1.2882274389266968,6.017812228547816e-05,""
6520,"2024-08-10 12:49:11.752388","train",3,0.6104912161827087,6.0702931608333976e-05,""
6560,"2024-08-10 12:49:47.195091","train",3,1.371450662612915,6.123042939995137e-05,""
6600,"2024-08-10 12:50:22.885076","train",3,0.762543797492981,6.176060603243122e-05,""
6640,"2024-08-10 12:50:58.908742","train",3,0.8210417032241821,6.229345182897993e-05,""
6680,"2024-08-10 12:51:34.627786","train",3,1.722164511680603,6.282895706408647e-05,""
6720,"2024-08-10 12:52:10.211810","train",3,0.9789282083511353,6.336711196369953e-05,""
6760,"2024-08-10 12:52:45.812499","train",3,1.3720659017562866,6.39079067054061e-05,""
6800,"2024-08-10 12:53:21.664570","train",3,0.9938651323318481,6.445133141861075e-05,""
6840,"2024-08-10 12:53:57.334110","train",3,1.218590497970581,6.499737618471583e-05,""
6880,"2024-08-10 12:54:32.362928","train",3,1.3866567611694336,6.554603103730238e-05,""
6920,"2024-08-10 12:55:08.140336","train",3,1.4860970973968506,6.609728596231203e-05,""
6960,"2024-08-10 12:55:44.795663","train",3,1.4209057092666626,6.66511308982299e-05,""
7000,"2024-08-10 12:56:20.598520","train",3,1.039489984512329,6.720755573626827e-05,""
7040,"2024-08-10 12:56:56.650306","train",3,1.5165016651153564,6.776655032055077e-05,""
7080,"2024-08-10 12:57:32.346690","train",3,0.7070236206054688,6.83281044482982e-05,""
7120,"2024-08-10 12:58:08.848576","train",3,0.9758827090263367,6.889220787001447e-05,""
7160,"2024-08-10 12:58:44.902435","train",3,2.3763720989227295,6.945885028967363e-05,""
7200,"2024-08-10 12:59:20.768488","train",3,1.2577091455459595,7.002802136490803e-05,""
7240,"2024-08-10 12:59:56.898718","train",3,1.0489137172698975,7.059971070719684e-05,""
7280,"2024-08-10 13:00:32.681658","train",3,1.7565850019454956,7.117390788205589e-05,""
7320,"2024-08-10 13:01:08.842830","train",3,0.6683604717254639,7.17506024092279e-05,""
7360,"2024-08-10 13:01:44.836528","train",3,0.9109735488891602,7.232978376287387e-05,""
7400,"2024-08-10 13:02:20.892440","train",3,1.1291239261627197,7.29114413717653e-05,""
7440,"2024-08-10 13:02:57.074971","train",3,0.7806359529495239,7.34955646194769e-05,""
7480,"2024-08-10 13:03:32.332133","train",3,1.0745525360107422,7.408214284458067e-05,""
7520,"2024-08-10 13:04:08.400877","train",3,0.8852707743644714,7.46711653408402e-05,""
7560,"2024-08-10 13:04:43.895463","train",3,1.0766521692276,7.52626213574061e-05,""
7600,"2024-08-10 13:05:19.483926","train",3,0.7331451177597046,7.585650009901251e-05,""
7640,"2024-08-10 13:05:54.564471","train",3,0.4802343547344208,7.64527907261739e-05,""
7680,"2024-08-10 13:06:29.754034","train",3,1.417801856994629,7.705148235538292e-05,""
7720,"2024-08-10 13:07:04.990440","train",3,1.5774214267730713,7.765256405930913e-05,""
7760,"2024-08-10 13:07:39.818617","train",3,1.7347458600997925,7.825602486699829e-05,""
7800,"2024-08-10 13:08:14.780326","train",3,1.6392725706100464,7.886185376407284e-05,""
7840,"2024-08-10 13:08:49.838023","train",3,0.4936951696872711,7.94700396929328e-05,""
7844,"2024-08-10 13:31:47.287021","train",3,"","",0.28636252680855007
7844,"2024-08-10 13:34:27.760593","val",3,"","",0.2714705876293221
7880,"2024-08-10 13:35:06.919646","train",4,0.65864098072052,8.008057155295758e-05,""
7920,"2024-08-10 13:35:42.294004","train",4,1.4188389778137207,8.069343820070858e-05,""
7960,"2024-08-10 13:36:17.868686","train",4,2.1708712577819824,8.130862845013263e-05,""
8000,"2024-08-10 13:36:53.235759","train",4,2.0471761226654053,8.192613107276626e-05,""
8040,"2024-08-10 13:37:28.515146","train",4,1.5623339414596558,8.254593479794018e-05,""
8080,"2024-08-10 13:38:03.650486","train",4,1.0972323417663574,8.31680283129858e-05,""
8120,"2024-08-10 13:38:39.474302","train",4,0.3166038990020752,8.379240026344084e-05,""
8160,"2024-08-10 13:39:14.733469","train",4,0.8452555537223816,8.44190392532573e-05,""
8200,"2024-08-10 13:39:50.304866","train",4,0.8749764561653137,8.50479338450088e-05,""
8240,"2024-08-10 13:40:27.321408","train",4,1.718169093132019,8.567907256009998e-05,""
8280,"2024-08-10 13:41:03.881250","train",4,0.9319583773612976,8.631244387897558e-05,""
8320,"2024-08-10 13:41:39.374844","train",4,1.6260055303573608,8.694803624133079e-05,""
8360,"2024-08-10 13:42:15.569919","train",4,1.6364173889160156,8.758583804632222e-05,""
8400,"2024-08-10 13:42:51.353906","train",4,0.3648434281349182,8.822583765277987e-05,""
8440,"2024-08-10 13:43:26.473656","train",4,1.3841584920883179,8.886802337941931e-05,""
8480,"2024-08-10 13:44:02.231158","train",4,2.241530656814575,8.95123835050549e-05,""
8520,"2024-08-10 13:44:38.593229","train",4,0.8922516107559204,9.015890626881413e-05,""
8560,"2024-08-10 13:45:15.390132","train",4,0.7567655444145203,9.080757987035165e-05,""
8600,"2024-08-10 13:45:51.355270","train",4,1.4787620306015015,9.145839247006523e-05,""
8640,"2024-08-10 13:46:28.112754","train",4,2.222327470779419,9.21113321893114e-05,""
8680,"2024-08-10 13:47:03.668686","train",4,1.5674428939819336,9.276638711062273e-05,""
8720,"2024-08-10 13:47:39.016266","train",4,0.45490700006484985,9.342354527792479e-05,""
8760,"2024-08-10 13:48:14.672087","train",4,0.5759411454200745,9.40827946967548e-05,""
8800,"2024-08-10 13:48:50.040280","train",4,2.361785411834717,9.474412333448055e-05,""
8840,"2024-08-10 13:49:25.431597","train",4,0.8807565569877625,9.540751912051956e-05,""
8880,"2024-08-10 13:50:01.065398","train",4,1.7092506885528564,9.607296994656019e-05,""
8920,"2024-08-10 13:50:36.156399","train",4,0.9123632311820984,9.674046366678162e-05,""
8960,"2024-08-10 13:51:11.904156","train",4,1.7262381315231323,9.740998809807647e-05,""
9000,"2024-08-10 13:51:47.097852","train",4,1.6414259672164917,9.808153102027281e-05,""
9040,"2024-08-10 13:52:23.201562","train",4,1.8666088581085205,9.875508017635694e-05,""
9080,"2024-08-10 13:52:59.084314","train",4,1.4119032621383667,9.943062327269747e-05,""
9120,"2024-08-10 13:53:33.803299","train",4,0.7343007326126099,0.00010010814797926958,""
9160,"2024-08-10 13:54:08.764224","train",4,1.1403640508651733,0.00010078764192987999,""
9200,"2024-08-10 13:54:43.928185","train",4,1.093679666519165,0.00010146909272239289,""
9240,"2024-08-10 13:55:20.357011","train",4,1.2447909116744995,0.00010215248791895599,""
9280,"2024-08-10 13:55:56.574506","train",4,0.9788546562194824,0.00010283781504622782,""
9320,"2024-08-10 13:56:31.667161","train",4,1.265842318534851,0.00010352506159560523,""
9360,"2024-08-10 13:57:07.796462","train",4,1.2029287815093994,0.00010421421502345172,""
