"step","time","part","epoch","loss","lr","dx_f_measure"
120,"2024-09-04 00:54:34.656282","train",0,0.05899491161108017,4.045616712888893e-06,""
240,"2024-09-04 00:56:54.541485","train",0,0.04250858351588249,4.182380148034953e-06,""
360,"2024-09-04 00:59:14.498976","train",0,0.042731866240501404,4.410030359673387e-06,""
480,"2024-09-04 01:01:33.801355","train",0,0.03332257643342018,4.728134653873243e-06,""
600,"2024-09-04 01:03:52.968718","train",0,0.04256574064493179,5.136088410957103e-06,""
720,"2024-09-04 01:06:14.267370","train",0,0.047887131571769714,5.6331162346996455e-06,""
840,"2024-09-04 01:08:34.103838","train",0,0.04309116303920746,6.218273426120274e-06,""
960,"2024-09-04 01:10:53.797798","train",0,0.043057966977357864,6.890447779069164e-06,""
1080,"2024-09-04 01:13:10.187076","train",0,0.03842832148075104,7.648361694193414e-06,""
1153,"2024-09-04 01:33:56.431793","train",0,"","",0.3517393007763049
1153,"2024-09-04 01:36:14.658373","val",0,"","",0.33374092471440875
1200,"2024-09-04 01:37:17.126141","train",1,0.043168388307094574,8.490574607265505e-06,""
1320,"2024-09-04 01:39:38.368785","train",1,0.03596591204404831,9.415485727258454e-06,""
1440,"2024-09-04 01:41:59.511379","train",1,0.03772610053420067,1.0421337078963592e-05,""
1560,"2024-09-04 01:44:20.161409","train",1,0.042026884853839874,1.1506216844367611e-05,""
1680,"2024-09-04 01:46:40.770300","train",1,0.03735383599996567,1.2668062996438112e-05,""
1800,"2024-09-04 01:49:01.077750","train",1,0.033183593302965164,1.3904667218410914e-05,""
1920,"2024-09-04 01:51:21.306247","train",1,0.02992144227027893,1.5213679101129732e-05,""
2040,"2024-09-04 01:53:38.043339","train",1,0.03185666352510452,1.6592610610460326e-05,""
2160,"2024-09-04 01:55:57.295014","train",1,0.035551395267248154,1.803884081628791e-05,""
2280,"2024-09-04 01:58:17.353665","train",1,0.03301798179745674,1.9549620874109543e-05,""
2306,"2024-09-04 02:18:29.559662","train",1,"","",0.3976958333203621
2306,"2024-09-04 02:20:43.201504","val",1,"","",0.37735356607964726
2400,"2024-09-04 02:22:41.004137","train",2,0.03088913857936859,2.112207924975291e-05,""
2520,"2024-09-04 02:24:59.985035","train",2,0.028773823752999306,2.275322717729086e-05,""
2640,"2024-09-04 02:27:20.589491","train",2,0.0284567903727293,2.4439964339777968e-05,""
2760,"2024-09-04 02:29:40.651868","train",2,0.03575371950864792,2.617908476201175e-05,""
2880,"2024-09-04 02:31:58.822687","train",2,0.03711617738008499,2.7967282904118018e-05,""
3000,"2024-09-04 02:34:15.363979","train",2,0.036075372248888016,2.9801159944378578e-05,""
3120,"2024-09-04 02:36:34.458660","train",2,0.03165952488780022,3.167723023935928e-05,""
3240,"2024-09-04 02:38:55.962236","train",2,0.024312272667884827,3.3591927949059916e-05,""
3360,"2024-09-04 02:41:17.317415","train",2,0.031044838950037956,3.554161381449327e-05,""
3459,"2024-09-04 03:02:51.252208","train",2,"","",0.46994727156146143
3459,"2024-09-04 03:05:11.193778","val",2,"","",0.43044621510747927
3480,"2024-09-04 03:05:42.374289","train",3,0.025146253407001495,3.7522582074811606e-05,""
3600,"2024-09-04 03:08:00.334970","train",3,0.02374865859746933,3.953106751083265e-05,""
3720,"2024-09-04 03:10:19.646473","train",3,0.02719775401055813,4.156325260157826e-05,""
3840,"2024-09-04 03:12:35.818203","train",3,0.033299900591373444,4.361527478022253e-05,""
3960,"2024-09-04 03:14:48.825873","train",3,0.028660938143730164,4.5683233775658584e-05,""
4080,"2024-09-04 03:17:09.711563","train",3,0.03163844719529152,4.776319902572972e-05,""
4200,"2024-09-04 03:19:28.473831","train",3,0.03042009100317955,4.9851217148034635e-05,""
4320,"2024-09-04 03:21:48.000764","train",3,0.029818996787071228,5.1943319454106994e-05,""
4440,"2024-09-04 03:24:07.598693","train",3,0.03405512124300003,5.4035529492687204e-05,""
4560,"2024-09-04 03:26:27.110048","train",3,0.026103759184479713,5.612387060774889e-05,""
4612,"2024-09-04 03:46:55.198950","train",3,"","",0.4998747002629354
4612,"2024-09-04 03:49:10.963438","val",3,"","",0.4566308000168455
4680,"2024-09-04 03:50:37.874287","train",4,0.030755221843719482,5.8204373496914536e-05,""
4800,"2024-09-04 03:52:55.141864","train",4,0.03047786094248295,6.027308375589418e-05,""
4920,"2024-09-04 03:55:13.077559","train",4,0.027165453881025314,6.23260693946072e-05,""
5040,"2024-09-04 03:57:33.606048","train",4,0.033363327383995056,6.435942831070174e-05,""
5160,"2024-09-04 03:59:53.999930","train",4,0.03484267741441727,6.636929570626624e-05,""
5280,"2024-09-04 04:02:12.850913","train",4,0.024610048159956932,6.835185143363708e-05,""
5400,"2024-09-04 04:04:32.208758","train",4,0.0278634000569582,7.030332725633917e-05,""
5520,"2024-09-04 04:06:51.971889","train",4,0.028447845950722694,7.222001401135944e-05,""
5640,"2024-09-04 04:09:11.049065","train",4,0.03318661078810692,7.409826865913946e-05,""
5760,"2024-09-04 04:11:31.034698","train",4,0.031751085072755814,7.593452120788758e-05,""
5765,"2024-09-04 04:31:25.592852","train",4,"","",0.5377401261365112
5765,"2024-09-04 04:33:35.155861","val",4,"","",0.4249900361806297
5880,"2024-09-04 04:36:02.185355","train",5,0.02601378597319126,7.772528149904931e-05,""
6000,"2024-09-04 04:38:23.127111","train",5,0.03612831234931946,7.946714584103906e-05,""
