"step","time","part","epoch","loss","lr","dx_f_measure"
550,"2024-08-08 23:15:07.188419","train",0,2.106729745864868,7.35167306274904e-06,""
560,"2024-08-08 23:15:23.117582","train",0,1.764453411102295,7.473155377000641e-06,""
570,"2024-08-08 23:15:39.469317","train",0,2.0995965003967285,7.596717701362682e-06,""
580,"2024-08-08 23:15:55.885443","train",0,1.673628807067871,7.722354263791674e-06,""
590,"2024-08-08 23:16:11.936445","train",0,1.1432756185531616,7.850059195348928e-06,""
600,"2024-08-08 23:16:28.291296","train",0,2.040001630783081,7.979826530474772e-06,""
610,"2024-08-08 23:16:43.344429","train",0,2.320777654647827,8.11165020726721e-06,""
613,"2024-08-08 23:32:30.026794","train",0,"","",0.1877818226564492
613,"2024-08-08 23:34:19.105276","val",0,"","",0.18672998351115036
620,"2024-08-08 23:34:38.974756","train",1,1.9130539894104004,8.245524067765041e-06,""
630,"2024-08-08 23:34:55.671090","train",1,2.0805165767669678,8.381441858235615e-06,""
640,"2024-08-08 23:35:11.700069","train",1,1.2873023748397827,8.519397229466853e-06,""
650,"2024-08-08 23:35:27.872239","train",1,1.7221653461456299,8.659383737063961e-06,""
660,"2024-08-08 23:35:44.025512","train",1,1.6385440826416016,8.801394841750359e-06,""
670,"2024-08-08 23:36:00.262351","train",1,1.7722694873809814,8.94542390967325e-06,""
680,"2024-08-08 23:36:16.442371","train",1,2.007202625274658,9.091464212713447e-06,""
690,"2024-08-08 23:36:32.624633","train",1,2.29300594329834,9.23950892879968e-06,""
700,"2024-08-08 23:36:48.715953","train",1,2.4288530349731445,9.389551142227316e-06,""
710,"2024-08-08 23:37:04.688886","train",1,2.521852970123291,9.541583843981362e-06,""
720,"2024-08-08 23:37:20.519912","train",1,1.6987061500549316,9.695599932063942e-06,""
730,"2024-08-08 23:37:36.003274","train",1,2.2076375484466553,9.851592211826003e-06,""
740,"2024-08-08 23:37:50.964041","train",1,1.8921778202056885,1.000955339630341e-05,""
750,"2024-08-08 23:38:06.392424","train",1,2.034640312194824,1.0169476106557394e-05,""
760,"2024-08-08 23:38:21.927694","train",1,1.848531723022461,1.0331352872019195e-05,""
770,"2024-08-08 23:38:37.456058","train",1,1.404679775238037,1.0495176130839067e-05,""
780,"2024-08-08 23:38:53.068863","train",1,1.9171671867370605,1.0660938230239509e-05,""
790,"2024-08-08 23:39:08.731753","train",1,1.85044527053833,1.0828631426872741e-05,""
800,"2024-08-08 23:39:24.228784","train",1,2.0432372093200684,1.0998247887182493e-05,""
810,"2024-08-08 23:39:39.789410","train",1,2.1092689037323,1.1169779687769833e-05,""
820,"2024-08-08 23:39:55.233551","train",1,1.6453156471252441,1.134321881576335e-05,""
830,"2024-08-08 23:40:10.941651","train",1,1.7012962102890015,1.1518557169193507e-05,""
840,"2024-08-08 23:40:26.693854","train",1,1.8695135116577148,1.1695786557371036e-05,""
850,"2024-08-08 23:40:42.490317","train",1,1.927384853363037,1.1874898701269614e-05,""
860,"2024-08-08 23:40:58.357456","train",1,1.8680834770202637,1.2055885233912573e-05,""
870,"2024-08-08 23:41:13.786326","train",1,1.7461154460906982,1.223873770076373e-05,""
880,"2024-08-08 23:41:29.172378","train",1,1.959768295288086,1.2423447560122399e-05,""
890,"2024-08-08 23:41:44.720306","train",1,2.1289596557617188,1.2610006183522366e-05,""
900,"2024-08-08 23:42:00.648198","train",1,1.0717753171920776,1.279840485613494e-05,""
910,"2024-08-08 23:42:16.152272","train",1,2.0948591232299805,1.2988634777176073e-05,""
920,"2024-08-08 23:42:31.710645","train",1,1.5348930358886719,1.3180687060317472e-05,""
930,"2024-08-08 23:42:47.080714","train",1,2.1156973838806152,1.3374552734101705e-05,""
940,"2024-08-08 23:43:02.396989","train",1,2.004179000854492,1.3570222742361333e-05,""
950,"2024-08-08 23:43:17.970894","train",1,1.64409601688385,1.3767687944641878e-05,""
960,"2024-08-08 23:43:33.313832","train",1,1.7367323637008667,1.3966939116628871e-05,""
970,"2024-08-08 23:43:48.874833","train",1,1.662211537361145,1.4167966950578731e-05,""
980,"2024-08-08 23:44:04.643366","train",1,1.891822099685669,1.437076205575357e-05,""
990,"2024-08-08 23:44:20.325842","train",1,1.659348726272583,1.4575314958859844e-05,""
1000,"2024-08-08 23:44:35.897363","train",1,2.372750759124756,1.4781616104490945e-05,""
1010,"2024-08-08 23:44:51.726580","train",1,1.220504879951477,1.4989655855573465e-05,""
1020,"2024-08-08 23:45:07.646722","train",1,1.7129350900650024,1.5199424493817499e-05,""
1030,"2024-08-08 23:45:23.311104","train",1,1.6461970806121826,1.541091222017054e-05,""
1040,"2024-08-08 23:45:38.215114","train",1,1.6744513511657715,1.562410915527523e-05,""
1050,"2024-08-08 23:45:53.385113","train",1,2.1755380630493164,1.583900533993094e-05,""
1060,"2024-08-08 23:46:08.872117","train",1,1.7082743644714355,1.605559073555888e-05,""
1070,"2024-08-08 23:46:24.087884","train",1,1.7040834426879883,1.6273855224671136e-05,""
1080,"2024-08-08 23:46:39.919302","train",1,1.291168212890625,1.6493788611343267e-05,""
1090,"2024-08-08 23:46:55.403784","train",1,1.7567055225372314,1.671538062169053e-05,""
1100,"2024-08-08 23:47:10.705059","train",1,1.7422826290130615,1.693862090434795e-05,""
1110,"2024-08-08 23:47:26.377720","train",1,1.982939600944519,1.7163499030953697e-05,""
1120,"2024-08-08 23:47:42.379244","train",1,1.8175644874572754,1.7390004496636402e-05,""
1130,"2024-08-08 23:47:58.853179","train",1,1.5620235204696655,1.761812672050573e-05,""
1140,"2024-08-08 23:48:14.960668","train",1,2.205681800842285,1.7847855046146768e-05,""
1150,"2024-08-08 23:48:31.168051","train",1,1.677710771560669,1.807917874211772e-05,""
1160,"2024-08-08 23:48:47.489628","train",1,2.0220704078674316,1.8312087002451342e-05,""
1170,"2024-08-08 23:49:03.811534","train",1,1.7327642440795898,1.8546568947159576e-05,""
1180,"2024-08-08 23:49:20.264139","train",1,2.1517748832702637,1.8782613622741903e-05,""
1190,"2024-08-08 23:49:36.048503","train",1,2.3350815773010254,1.9020210002696985e-05,""
1200,"2024-08-08 23:49:52.501254","train",1,2.1216771602630615,1.925934698803779e-05,""
1210,"2024-08-08 23:50:09.448878","train",1,1.6167744398117065,1.9500013407809977e-05,""
1220,"2024-08-08 23:50:25.903609","train",1,1.5112638473510742,1.9742198019613797e-05,""
1226,"2024-08-09 00:06:56.879729","train",1,"","",0.20313083424036246
1226,"2024-08-09 00:08:52.901312","val",1,"","",0.20208047950492392
1230,"2024-08-09 00:09:08.427501","train",2,1.8158148527145386,1.9985889510129283e-05,""
1240,"2024-08-09 00:09:25.485096","train",2,1.6005562543869019,2.023107649564466e-05,""
1250,"2024-08-09 00:09:41.806592","train",2,1.8506190776824951,2.0477747522588236e-05,""
1260,"2024-08-09 00:09:58.004561","train",2,1.4916239976882935,2.072589106806332e-05,""
1270,"2024-08-09 00:10:15.081129","train",2,1.3623586893081665,2.097549554038655e-05,""
1280,"2024-08-09 00:10:31.401814","train",2,1.994586706161499,2.1226549279629406e-05,""
1290,"2024-08-09 00:10:47.536642","train",2,1.7716262340545654,2.1479040558162842e-05,""
1300,"2024-08-09 00:11:04.544697","train",2,2.074774742126465,2.1732957581205168e-05,""
1310,"2024-08-09 00:11:20.884535","train",2,1.6877803802490234,2.198828848737298e-05,""
1320,"2024-08-09 00:11:37.237791","train",2,2.6255974769592285,2.224502134923533e-05,""
1330,"2024-08-09 00:11:53.876799","train",2,1.840817928314209,2.2503144173870756e-05,""
