"step","time","part","epoch","loss","lr","detection_map","detection_map_50","detection_map_75","detection_map_small","detection_map_medium","detection_map_large","detection_mar_1","detection_mar_10","detection_mar_100","detection_mar_small","detection_mar_medium","detection_mar_large","detection_map_I","detection_mar_100_I","detection_map_II","detection_mar_100_II","detection_map_III","detection_mar_100_III","detection_map_aVR","detection_mar_100_aVR","detection_map_aVL","detection_mar_100_aVL","detection_map_aVF","detection_mar_100_aVF","detection_map_V1","detection_mar_100_V1","detection_map_V2","detection_mar_100_V2","detection_map_V3","detection_mar_100_V3","detection_map_V4","detection_mar_100_V4","detection_map_V5","detection_mar_100_V5","detection_map_V6","detection_mar_100_V6","detection_map_waveform","detection_mar_100_waveform"
690,"2024-08-09 00:07:11.552517","train",0,1.7794955968856812,2.5371720648489327e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
700,"2024-08-09 00:07:29.320205","train",0,1.7041699886322021,2.594319635185027e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
710,"2024-08-09 00:07:47.425732","train",0,1.6594277620315552,2.651995749682477e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
720,"2024-08-09 00:08:05.710775","train",0,1.6891939640045166,2.7101887091421096e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
730,"2024-08-09 00:08:22.670651","train",0,1.6308715343475342,2.768886709526344e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
740,"2024-08-09 00:08:39.402698","train",0,1.805767297744751,2.8280778443535537e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
750,"2024-08-09 00:08:54.482199","train",0,1.6289405822753906,2.8877501071132152e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
760,"2024-08-09 00:09:13.000240","train",0,1.5602174997329712,2.9478913937013517e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
770,"2024-08-09 00:09:29.571867","train",0,1.494126796722412,3.0084895048757514e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
780,"2024-08-09 00:09:46.186013","train",0,1.4742661714553833,3.069532148730519e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
