"step","time","part","epoch","loss","lr","dx_f_measure"
100,"2024-08-17 00:12:06.769194","train",0,2.253389835357666,4.0316798063055024e-06,""
200,"2024-08-17 00:14:23.459494","train",0,2.789048433303833,4.126677408133352e-06,""
300,"2024-08-17 00:17:02.616138","train",0,2.3075032234191895,4.284867409415808e-06,""
400,"2024-08-17 00:19:42.572079","train",0,1.819640040397644,4.5060410006279015e-06,""
500,"2024-08-17 00:22:11.798105","train",0,1.6882613897323608,4.789906234414223e-06,""
600,"2024-08-17 00:25:05.529490","train",0,2.1101903915405273,5.136088410957103e-06,""
700,"2024-08-17 00:27:51.167825","train",0,2.5026533603668213,5.5441305725774625e-06,""
800,"2024-08-17 00:30:27.070120","train",0,1.8733612298965454,6.01349410691509e-06,""
900,"2024-08-17 00:32:57.889619","train",0,2.2946033477783203,6.5435594578926864e-06,""
1000,"2024-08-17 00:35:22.360697","train",0,1.644761323928833,7.1336269435249146e-06,""
1100,"2024-08-17 00:37:35.390372","train",0,1.953241229057312,7.782917679492957e-06,""
1153,"2024-08-17 01:05:28.042136","train",0,"","",0.21446115660172682
1153,"2024-08-17 01:09:14.765088","val",0,"","",0.21710888925360922
1200,"2024-08-17 01:10:43.174461","train",1,2.245295763015747,8.490574607265505e-06,""
1300,"2024-08-17 01:13:43.408701","train",1,2.7122106552124023,9.255663625409093e-06,""
1400,"2024-08-17 01:16:22.626283","train",1,2.18930721282959,1.007717482259453e-05,""
1500,"2024-08-17 01:18:40.926488","train",1,2.2260475158691406,1.0954023810671592e-05,""
1600,"2024-08-17 01:21:13.100759","train",1,1.4148119688034058,1.188505315605276e-05,""
1700,"2024-08-17 01:24:05.568257","train",1,3.4046661853790283,1.2869033907516065e-05,""
1800,"2024-08-17 01:26:33.381464","train",1,1.2770098447799683,1.3904667218410914e-05,""
1900,"2024-08-17 01:29:07.307859","train",1,1.5996066331863403,1.499058606112509e-05,""
2000,"2024-08-17 01:31:41.602570","train",1,1.523395299911499,1.612535703155028e-05,""
2100,"2024-08-17 01:33:58.048984","train",1,1.4318259954452515,1.7307482241163752e-05,""
2200,"2024-08-17 01:36:15.687052","train",1,1.6062368154525757,1.8535401294229317e-05,""
2300,"2024-08-17 01:38:31.262874","train",1,2.050760507583618,1.9807493347506953e-05,""
2306,"2024-08-17 02:04:32.039737","train",1,"","",0.21928124988071193
2306,"2024-08-17 02:07:10.964103","val",1,"","",0.21674887899555567
2400,"2024-08-17 02:09:27.619127","train",2,1.8092527389526367,2.112207924975291e-05,""
2500,"2024-08-17 02:11:46.779611","train",2,1.8528144359588623,2.247742375818571e-05,""
2600,"2024-08-17 02:14:07.796064","train",2,2.125734567642212,2.3871737828992675e-05,""
2700,"2024-08-17 02:16:24.978989","train",2,1.551961064338684,2.5303180978853307e-05,""
2800,"2024-08-17 02:18:42.760763","train",2,1.3240264654159546,2.6769863714362388e-05,""
2900,"2024-08-17 02:21:00.322891","train",2,2.0645809173583984,2.8269850026146052e-05,""
3000,"2024-08-17 02:23:17.708711","train",2,1.5903459787368774,2.9801159944378578e-05,""
3100,"2024-08-17 02:25:37.077911","train",2,1.5100674629211426,3.136177215232645e-05,""
3200,"2024-08-17 02:27:55.675847","train",2,1.3522769212722778,3.29496266544703e-05,""
3300,"2024-08-17 02:30:14.313302","train",2,1.9705592393875122,3.4562627495682204e-05,""
